37282,7549716,envy a feeling of grudging admiration and desire to have something that is possessed by another
37283,14135623,ebola hemorrhagic fever a severe and often fatal disease in humans and nonhuman primates monkeys and chimpanzees caused by the Ebola virus characterized by high fever and severe internal bleeding can be spread from person to person is largely limited to Africa
37284,5611062,zone anatomy any encircling or beltlike structure
37285,12883395,genus gerardia genus of annual or perennial herbs with showy pink or purple or yellow flowers plants often assigned to genera Aureolaria or Agalinis
37286,1701152,write copy write for commercial publications She writes copy for Harpers Bazaar
37287,6449620,revised standard version a revision of the American Standard Version
37288,9305898,thermal spring a natural spring of water at a temperature of  F or above
37289,112674,depression pushing down depression of the space bar on the typewriter
37290,10359759,nomad a member of a people who have no permanent home but move about according to the seasons
37291,9085209,evansville a city in southwestern Indiana on the Ohio River
37292,597728,priorship the office of prior
37293,12847374,runaway robin trailing European aromatic plant of the mint family having rounded leaves and small purplish flowers often grown in hanging baskets naturalized in North America sometimes placed in genus Nepeta
37294,13303880,markup the amount added to the cost to determine the asking price
37295,55871,propagate cause to propagate
37296,967455,cover maintain a check on especially by patrolling The second officer covered the top floor
37297,12793886,western saxifrage saxifrage having loose clusters of white flowers on hairy stems growing from a cluster of basal leaves moist slopes of western North America
37298,6956896,permic a group of Finnic languages spoken in the northwest Urals
37299,346095,wave a movement like that of a sudden occurrence or increase in a specified phenomenon a wave of settlers troops advancing in waves
37300,4886402,voracity extreme gluttony
37301,4886101,gluttony habitual eating to excess
37302,11455092,flashflood a sudden local flood of great volume and short duration
37303,14040660,thirstiness a physiological need to drink
37304,8989031,st vincent and the grenadines an island country in the central Windward Islands achieved independence from the United Kingdom in 
37305,2713097,anklet an ornament worn around the ankle
37306,12470092,sarsaparilla any of various prickly climbing plants of the tropical American genus Smilax having aromatic roots and heartshaped leaves
37307,5302899,buccal cavity the cavity between the jaws and the cheeks
37308,2573704,pomatomus saltatrix bluish warmwater marine food and game fish that follow schools of small fishes into shallow waters
37309,4606014,wreath flower arrangement consisting of a circular band of foliage or flowers for ornamental purposes
37310,11994336,madia elegans California annual having redbrown spots near the base of its yellow flower rays
37311,1760552,rekindle arouse again rekindle hopes rekindle her love
37312,10974033,henry fonda United States film actor 
37313,5469032,nerve ending the terminal structure of an axon that does not end at a synapse
37314,11182966,robert mitchum United States film actor 
37315,455919,complement make complete or perfect supply what is wanting or form the complement to I need some pepper to complement the sweet touch in the soup
37316,2998696,tshatshke Yiddish an inexpensive showy trinket
37317,3069213,collectible things considered to be worth collecting not necessarily valuable or antique
37318,11105298,riley b king United States guitar player and singer of the blues born in 
37319,12564083,winged pea a tuberous twining annual vine bearing clusters of purplish flowers and pods with four jagged wings Old World tropics
37320,7725158,goa bean Old World tropical bean
37321,10948312,meister eckhart German Roman Catholic theologian and mystic 
37322,13858045,repugnance the relation between propositions that cannot both be true at the same time
37323,940709,devisal the act of devising something
37324,8397489,friendly troops belonging to or allied with your own military forces friendlies came to their rescue
37325,11202322,tomasso parentucelli Italian pope from  to  who founded the Vatican library 
37326,405079,mesh coordinate in such a way that all parts work together effectively
37327,1425336,family babesiidae piroplasms and cattle pathogens
37328,2658381,pleuronectes type genus of the Pleuronectidae
37329,3880770,panacea hypothetical remedy for all ills or diseases once sought by the alchemists
37330,7750586,almond ovalshaped edible seed of the almond tree
37331,2693246,airport terminal a terminal that serves air travelers or air freight
37332,15091846,vitamin m a B vitamin that is essential for cell growth and reproduction
37333,3541091,hospital room a room in a hospital for the care of patients
